STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       4104;20231230;   10;   7.2;   2.2;    9;   0.0;   6;    0.700;   0;   7.6;   7.8;  973.30;    6.0;   84.00;    9.6;    1.8;   -1.1;eor
       4104;20231231;   10;   8.9;   2.5;    9;   0.4;   6;    0.300;   0;   7.9;   7.0;  966.50;    3.1;   91.00;    5.1;    0.8;   -1.8;eor
       4104;20240101;   10;  12.5;   3.8;    9;   1.0;   6;    3.200;   0;   7.0;   6.7;  967.90;    4.8;   78.00;    9.2;    3.1;    0.8;eor
       4104;20240102;   10;  14.4;   3.7;    9;  15.9;   6;    0.000;   0;   7.4;   7.9;  961.10;    5.2;   89.00;    8.9;    2.8;    2.1;eor
       4104;20240103;   10;  17.0;   6.0;    9;   1.3;   6;    1.500;   0;   6.3;   8.6;  956.70;    9.0;   75.00;   11.9;    6.9;    4.4;eor
       4104;20240104;   10;  16.9;   5.9;    9;   3.2;   6;    0.000;   0;   7.3;   7.8;  961.80;    6.4;   81.00;    7.7;    2.7;    0.4;eor
       4104;20240105;   10;   6.0;   2.1;    9;   4.0;   6;    0.600;   0;   7.9;   7.0;  962.20;    3.5;   89.00;    5.6;    1.7;   -0.2;eor
       4104;20240106;   10;   5.0;   1.5;    9;   1.0;   6;    0.000;   0;   7.8;   7.3;  963.70;    3.7;   91.00;    5.0;    2.9;    2.0;eor
       4104;20240107;   10;  10.0;   3.0;    9;   0.5;   8;    0.000;   0;   7.7;   5.3;  970.30;    0.1;   83.00;    3.0;   -3.9;   -4.5;eor
       4104;20240108;   10;  11.7;   4.2;    9;   0.0;   7;    0.000;   0;   7.0;   3.2;  979.60;   -3.7;   68.00;   -2.0;   -6.8;   -7.6;eor
       4104;20240109;   10;  10.4;   4.1;    9;   0.0;   0;    6.600;   0;   0.0;   2.4;  983.00;   -5.9;   62.00;   -1.5;   -8.4;   -9.5;eor
       4104;20240110;   10;   5.1;   1.8;    9;   0.0;   0;    6.400;   0;   1.5;   3.0;  982.80;   -4.9;   70.00;   -0.2;   -8.0;   -9.7;eor
       4104;20240111;   10;   4.2;   1.4;    9;   0.0;   0;    6.400;   0;   2.2;   3.4;  983.70;   -4.4;   78.00;    0.4;   -8.7;  -10.2;eor
       4104;20240112;   10;   4.5;   1.4;    9;   0.0;   8;    0.000;   0;   6.0;   3.8;  984.90;   -4.5;   87.00;   -2.4;   -8.3;  -10.5;eor
       4104;20240113;   10;   7.6;   2.8;    9;   0.0;   8;    0.000;   0;   8.0;   4.0;  978.70;   -3.5;   85.00;   -2.6;   -3.9;   -3.7;eor
       4104;20240114;   10;   7.2;   2.4;    9;   0.0;   7;    0.100;   0;   7.8;   4.2;  966.90;   -2.6;   84.00;   -0.4;   -4.6;   -6.9;eor
       4104;20240115;   10;  12.1;   4.8;    9;   1.1;   8;    0.000;   0;   7.9;   4.5;  960.10;   -1.6;   83.00;    0.3;   -4.5;   -6.5;eor
       4104;20240116;   10;   9.8;   2.7;    9;   0.0;   0;    0.200;   2;   7.5;   4.0;  965.90;   -1.9;   75.00;    1.2;   -5.6;  -12.4;eor
       4104;20240117;   10;  12.0;   3.8;    9;   6.7;   8;    0.000;   1;   7.8;   4.7;  953.10;   -2.1;   89.00;    2.1;   -5.5;  -10.7;eor
       4104;20240118;   10;  10.5;   3.4;    9;   1.7;   8;    0.000;   0;   8.0;   6.4;  951.90;    1.6;   92.00;    5.5;   -2.3;   -3.5;eor
       4104;20240119;   10;   7.1;   1.8;    9;   0.0;   8;    1.700;   0;   6.8;   4.2;  975.40;   -1.8;   80.00;    1.5;   -4.5;   -6.5;eor
       4104;20240120;   10;   5.4;   1.7;    9;   0.0;   0;    6.500;   0;   3.5;   3.9;  986.60;   -2.7;   78.00;    1.2;   -6.2;   -9.1;eor
       4104;20240121;   10;   8.4;   2.7;    9;   0.0;   0;    4.100;   0;   5.6;   3.7;  985.90;   -3.6;   80.00;   -0.6;   -7.0;   -9.9;eor
       4104;20240122;   10;  10.5;   4.3;    9;   5.7;   6;    0.000;   0;   7.5;   4.9;  977.60;    0.0;   77.00;    5.4;   -3.5;   -4.7;eor
       4104;20240123;   10;  12.9;   3.4;    9;   1.0;   6;    0.400;   0;   7.3;   7.0;  982.70;    4.6;   82.00;    7.1;    3.3;    1.0;eor
       4104;20240124;   10;  17.7;   5.2;    9;   1.9;   6;    1.600;   0;   7.9;   8.3;  979.60;    8.1;   76.00;   12.5;    3.8;    2.9;eor
       4104;20240125;   10;   9.7;   2.8;    9;   1.8;   6;    0.300;   0;   7.1;   6.7;  983.90;    5.5;   75.00;    8.3;    1.6;   -1.3;eor
       4104;20240126;   10;  15.7;   3.1;    9;   1.7;   6;    0.000;   0;   6.6;   7.8;  982.80;    4.7;   91.00;    9.1;    1.7;    0.2;eor
       4104;20240127;   10;   8.2;   2.0;    9;   0.0;   0;    7.200;   0;   0.7;   5.4;  991.40;    1.9;   79.00;    8.0;   -3.1;   -4.9;eor
       4104;20240128;   10;   7.4;   1.6;    9;   0.0;   0;    7.400;   0;   1.0;   4.6;  990.70;   -0.6;   80.00;    6.3;   -5.4;   -6.5;eor
       4104;20240129;   10;   6.4;   1.6;    9;   0.0;   0;    7.000;   0;   5.6;   4.9;  988.40;    0.3;   79.00;    6.4;   -4.6;   -6.2;eor
       4104;20240130;   10;   5.6;   1.6;    9;   0.0;   6;    6.000;   0;   8.0;   5.3;  988.50;    0.8;   83.00;    5.2;   -4.0;   -5.9;eor
       4104;20240131;   10;   6.2;   2.2;    9;   0.0;   6;    0.000;   0;   8.0;   6.1;  988.70;    2.5;   83.00;    4.0;    1.3;    0.5;eor
       4104;20240201;   10;  10.7;   2.8;    9;   3.2;   6;    0.100;   0;   7.3;   7.8;  984.60;    4.6;   91.00;    8.2;    1.3;   -2.4;eor
       4104;20240202;   10;   9.0;   2.2;    9;   0.1;   6;    0.100;   0;   7.3;   7.0;  986.10;    4.1;   85.00;    7.6;    0.4;   -2.1;eor
       4104;20240203;   10;  10.5;   3.4;    9;   0.7;   6;    0.000;   0;   7.3;   7.8;  983.40;    5.9;   84.00;    7.0;    3.2;   -1.2;eor
       4104;20240204;   10;  15.1;   5.7;    9;   0.0;   6;    0.000;   0;   7.8;   8.7;  980.10;    8.0;   81.00;    9.6;    6.0;    4.8;eor
       4104;20240205;   10;  14.9;   4.7;    9;   0.0;   0;    3.900;   0;   6.9;   8.0;  977.60;    8.5;   72.00;   13.7;    3.5;   -0.6;eor
       4104;20240206;   10;   9.9;   3.8;    9;   0.0;   0;    0.500;   0;   7.9;   7.0;  973.50;    6.0;   75.00;   10.0;    2.3;   -1.9;eor
       4104;20240207;   10;  16.6;   5.8;    9;   6.1;   6;    0.100;   0;   7.9;   7.9;  964.70;    7.2;   77.00;   10.9;    4.9;    2.9;eor
       4104;20240208;   10;  10.4;   3.9;    9;   3.6;   6;    0.200;   0;   7.7;  10.0;  958.50;    8.7;   88.00;   11.2;    6.6;    6.0;eor
       4104;20240209;   10;   7.7;   2.5;    9;   0.9;   6;    1.200;   0;   7.8;  10.2;  951.70;    8.8;   90.00;   12.1;    6.9;    6.1;eor
       4104;20240210;   10;   6.0;   1.8;    9;   0.0;   6;    0.500;   0;   7.9;   9.2;  946.30;    7.9;   87.00;   12.0;    4.8;    3.1;eor
       4104;20240211;   10;  12.0;   3.0;    9;   1.8;   6;    0.000;   0;   7.8;   8.6;  950.30;    6.3;   90.00;    7.7;    4.4;    1.7;eor
       4104;20240212;   10;   8.4;   2.9;    9;   0.0;   6;    0.000;   0;   7.9;   7.9;  961.80;    6.5;   82.00;    8.7;    4.8;    3.1;eor
       4104;20240213;   10;   7.0;   1.8;    9;   0.0;   0;    2.600;   0;   7.7;   6.9;  975.60;    5.3;   79.00;   11.2;   -0.1;   -2.0;eor
       4104;20240214;   10;   7.0;   2.5;    9;   0.1;   6;    0.700;   0;   8.0;   7.1;  978.80;    3.9;   87.00;    7.6;   -0.5;   -2.6;eor
       4104;20240215;   10;   6.1;   2.4;    9;   0.0;   6;    5.600;   0;   8.0;   9.3;  976.80;    8.6;   83.00;   13.3;    4.9;    1.2;eor
       4104;20240216;   10;   5.4;   1.5;    9;   1.5;   6;    2.700;   0;   8.0;   9.0;  974.80;    8.5;   82.00;   13.8;    3.0;    1.1;eor
       4104;20240217;   10;   8.9;   2.1;    9;   0.2;   6;    2.500;   0;   7.5;   9.7;  984.90;   10.3;   78.00;   15.2;    8.0;    6.9;eor
       4104;20240218;   10;   5.9;   1.6;    9;   1.5;   6;    4.600;   0;   7.5;   8.4;  985.80;    9.2;   73.00;   14.0;    6.0;    4.4;eor
       4104;20240219;   10;  13.6;   4.2;    9;   0.2;   6;    0.500;   0;   7.6;   8.5;  981.40;    7.9;   80.00;   10.3;    6.2;    4.5;eor
       4104;20240220;   10;   9.9;   2.9;    9;   0.8;   6;    2.200;   0;   7.6;   7.7;  982.70;    7.1;   77.00;   10.8;    4.9;    2.4;eor
       4104;20240221;   10;   7.6;   2.4;    9;   2.1;   6;    5.600;   0;   7.8;   7.1;  976.50;    7.9;   68.00;   12.9;    4.7;    3.2;eor
       4104;20240222;   10;  15.5;   3.8;    9;  17.0;   6;    0.000;   0;   7.5;   9.7;  958.00;    8.7;   85.00;   11.1;    6.7;    5.8;eor
       4104;20240223;   10;  16.2;   2.5;    9;   0.0;   0;    0.000;   0;   7.9;   7.2;  956.40;    5.3;   80.00;    8.9;    2.5;    1.0;eor
       4104;20240224;   10;   8.7;   2.7;    9;   0.0;   0;    5.000;   0;   7.7;   6.6;  961.70;    3.9;   83.00;    8.9;    1.5;    0.3;eor
       4104;20240225;   10;   7.2;   1.8;    9;   0.0;   0;    5.100;   0;   4.8;   6.9;  962.70;    4.3;   83.00;   10.2;    0.6;   -1.9;eor
       4104;20240226;   10;   7.2;   2.2;    9;   0.0;   0;    5.000;   0;   7.7;   6.2;  959.40;    4.1;   77.00;   12.0;   -1.6;   -3.0;eor
       4104;20240227;   10;   8.2;   2.6;    9;   0.0;   0;    0.300;   0;   8.0;   7.4;  967.30;    6.3;   78.00;   10.7;    2.5;    0.8;eor
       4104;20240228;   10;   6.6;   1.6;    9;   0.0;   0;    0.000;   0;   8.0;   7.2;  975.90;    5.4;   80.00;    7.2;    3.7;    1.3;eor
       4104;20240229;   10;   4.9;   1.3;    9;   0.0;   0;    1.100;   0;   5.9;   7.2;  971.30;    5.5;   80.00;    9.0;    0.8;   -1.3;eor
       4104;20240301;   10;   4.9;   1.5;    9;   1.7;   6;    0.000;   0;   7.4;   7.2;  964.00;    3.8;   90.00;    7.7;   -0.4;   -1.8;eor
       4104;20240302;   10;   5.8;   2.2;    9;   0.0;   6;    3.100;   0;   5.8;   8.6;  962.80;    6.7;   88.00;   11.4;    3.3;    0.9;eor
       4104;20240303;   10;   7.3;   2.4;    9;   0.0;   0;    7.300;   0;   6.2;   7.8;  958.50;    7.5;   78.00;   15.9;    1.2;   -0.6;eor
       4104;20240304;   10;   6.9;   2.1;    9;   0.4;   6;    2.100;   0;   6.7;   8.0;  964.70;    6.6;   83.00;   13.3;    2.0;    0.3;eor
       4104;20240305;   10;   5.6;   1.4;    9;   1.3;   6;    0.200;   0;   8.0;   8.9;  970.30;    7.8;   84.00;   13.1;    6.5;    5.6;eor
       4104;20240306;   10;   9.1;   2.7;    9;   0.0;   0;    4.900;   0;   6.7;   7.6;  975.00;    7.5;   75.00;   12.9;    3.2;    1.3;eor
       4104;20240307;   10;   7.8;   2.7;    9;   0.0;   6;    0.400;   0;   5.2;   5.7;  976.70;    2.9;   76.00;    8.0;   -0.8;   -2.8;eor
       4104;20240308;   10;   9.8;   2.6;    9;   0.0;   0;    9.700;   0;   0.0;   5.4;  969.90;    3.5;   71.00;   11.2;   -2.1;   -4.3;eor
       4104;20240309;   10;   6.7;   2.2;    9;   0.0;   0;    9.200;   0;   5.0;   6.3;  961.10;    6.3;   68.00;   15.1;   -1.6;   -3.7;eor
       4104;20240310;   10;   9.2;   2.7;    9;   0.0;   0;    2.000;   0;   7.9;   7.7;  953.90;    8.1;   72.00;   12.6;    2.9;    0.6;eor
       4104;20240311;   10;   9.0;   2.1;    9;   0.0;   0;    7.100;   0;   7.0;   7.5;  962.70;    8.4;   70.00;   14.6;    2.8;   -0.7;eor
       4104;20240312;   10;   9.1;   2.3;    9;   0.0;   6;    2.400;   0;   7.9;   7.5;  971.80;    7.1;   75.00;   12.3;    1.8;   -0.1;eor
       4104;20240313;   10;   6.2;   1.6;    9;   1.2;   6;    0.000;   0;   7.9;   8.0;  974.40;    7.6;   77.00;    9.9;    5.6;    4.2;eor
       4104;20240314;   10;   5.3;   1.8;    9;   0.0;   0;    2.700;   0;   8.0;   9.7;  972.70;    8.7;   87.00;   14.1;    5.8;    2.0;eor
       4104;20240315;   10;  17.5;   2.5;    9;   8.4;   6;    5.100;   0;   7.7;  10.1;  970.70;   10.0;   84.00;   20.3;    5.3;    1.9;eor
       4104;20240316;   10;  12.5;   3.9;    9;   0.3;   6;    1.900;   0;   7.1;  10.0;  974.80;    9.7;   83.00;   15.6;    4.6;    1.2;eor
       4104;20240317;   10;   4.3;   1.1;    9;   0.0;   0;    3.800;   0;   7.4;   7.4;  978.80;    7.3;   74.00;   13.1;    1.9;   -0.5;eor
       4104;20240318;   10;   5.9;   1.7;    9;   0.5;   6;    2.900;   0;   8.0;   8.2;  973.10;    8.2;   77.00;   15.1;    3.4;    1.6;eor
       4104;20240319;   10;   4.8;   1.1;    9;   0.0;   0;    4.300;   0;   6.5;   8.1;  976.10;    9.2;   71.00;   15.8;    3.6;    1.7;eor
       4104;20240320;   10;   5.7;   1.6;    9;   0.0;   0;    9.300;   0;   7.4;   7.7;  977.20;    8.6;   72.00;   16.7;    1.7;   -0.2;eor
       4104;20240321;   10;  15.6;   1.5;    9;   2.5;   6;    2.700;   0;   7.5;   9.0;  977.60;    8.0;   84.00;   18.6;    2.6;    0.9;eor
       4104;20240322;   10;   6.5;   2.0;    9;   0.2;   6;    1.100;   0;   8.0;   9.2;  975.20;    8.5;   83.00;   17.0;    1.8;   -0.1;eor
       4104;20240323;   10;  15.6;   4.0;    9;   1.5;   6;    1.600;   0;   6.4;   8.0;  966.10;    7.7;   75.00;   12.6;    2.9;    1.2;eor
       4104;20240324;   10;  14.8;   4.5;    9;   2.9;   6;    2.300;   0;   7.1;   6.6;  964.20;    4.3;   80.00;    9.1;    1.9;    0.8;eor
       4104;20240325;   10;   8.7;   2.7;    9;   0.0;   0;    5.900;   0;   5.8;   6.1;  963.20;    6.3;   66.00;   12.9;   -0.1;   -2.4;eor
       4104;20240326;   10;   7.4;   2.4;    9;   0.0;   0;    7.400;   0;   6.4;   6.0;  953.00;    6.4;   65.00;   15.0;   -1.6;   -3.3;eor
       4104;20240327;   10;  13.0;   3.1;    9;   5.7;   6;    3.900;   0;   7.8;   8.4;  944.80;   11.4;   63.00;   21.0;    4.2;    2.1;eor
       4104;20240328;   10;  11.0;   3.3;    9;   0.4;   6;    2.400;   0;   5.6;   7.6;  952.70;    6.3;   80.00;   10.3;    3.1;    1.0;eor
       4104;20240329;   10;  11.1;   3.4;    9;   0.0;   0;    5.800;   0;   7.5;   8.2;  958.90;   10.7;   64.00;   18.9;    3.5;    1.8;eor
       4104;20240330;   10;  10.9;   3.3;    9;   0.0;   0;    7.900;   0;   5.8;   7.5;  957.00;   17.1;   40.00;   24.5;   11.4;    6.9;eor
       4104;20240331;   10;   9.0;   2.0;    9;   0.0;   6;    4.200;   0;   7.5;   9.2;  955.80;   13.4;   60.00;   18.3;    8.2;    5.2;eor
       4104;20240401;   10;  17.3;   4.5;    9;   1.1;   6;    0.200;   0;   7.9;   8.4;  956.10;   11.8;   61.00;   15.3;    7.0;    5.2;eor
       4104;20240402;   10;  14.5;   4.3;    9;   0.8;   6;    4.700;   0;   5.2;   8.1;  967.40;    9.6;   68.00;   16.6;    5.7;    1.9;eor
       4104;20240403;   10;  14.6;   2.9;    9;   3.0;   6;    0.100;   0;   7.5;   8.4;  968.20;    8.9;   74.00;   14.0;    4.5;    2.5;eor
       4104;20240404;   10;  12.3;   2.8;    9;   5.7;   6;    1.400;   0;   7.1;  11.1;  971.10;   11.2;   84.00;   16.7;    8.6;    6.5;eor
       4104;20240405;   10;  14.6;   2.8;    9;   0.0;   6;    6.300;   0;   7.8;  11.4;  973.40;   14.8;   71.00;   24.7;    8.8;    7.5;eor
       4104;20240406;   10;   8.8;   2.1;    9;   0.0;   0;   10.900;   0;   6.9;  11.2;  974.40;   18.7;   56.00;   27.9;   11.6;    9.5;eor
       4104;20240407;   10;   5.6;   1.8;    9;   0.0;   0;    8.200;   0;   7.3;  11.0;  974.30;   17.9;   57.00;   27.3;   10.2;    7.0;eor
       4104;20240408;   10;   7.4;   1.8;    9;   0.0;   0;    8.500;   0;   3.6;  12.1;  968.70;   18.7;   58.00;   26.3;   12.6;    9.8;eor
       4104;20240409;   10;  13.1;   3.3;    9;   4.0;   6;    2.400;   0;   6.1;  10.6;  969.90;   13.8;   68.00;   22.2;    6.3;    6.0;eor
       4104;20240410;   10;   6.1;   1.7;    9;   0.0;   0;    2.900;   0;   6.3;   8.6;  984.40;    8.7;   78.00;   15.0;    3.5;    2.2;eor
       4104;20240411;   10;   4.2;   1.3;    9;   0.0;   0;   11.500;   0;   1.2;   8.3;  989.00;   10.1;   71.00;   18.9;    1.8;    0.6;eor
       4104;20240412;   10;   5.0;   1.2;    9;   0.0;   0;   11.700;   0;   6.0;   9.3;  988.00;   12.6;   67.00;   22.5;    3.6;    2.0;eor
       4104;20240413;   10;   6.2;   1.5;    9;   0.0;   0;    8.000;   0;   7.1;  11.0;  983.60;   15.0;   67.00;   24.1;    5.7;    3.9;eor
       4104;20240414;   10;  11.5;   2.3;    9;   0.1;   6;   10.100;   0;   7.4;  12.2;  976.40;   16.8;   67.00;   25.2;    9.5;    7.3;eor
       4104;20240415;   10;  15.5;   2.6;    9;   5.9;   6;    1.300;   0;   7.7;  11.8;  966.00;   12.7;   80.00;   17.2;    5.2;    4.9;eor
       4104;20240416;   10;  15.3;   4.9;    9;   5.6;   6;    2.200;   0;   7.5;   7.2;  962.90;    6.2;   77.00;   11.5;    2.9;    2.8;eor
       4104;20240417;   10;   9.1;   1.8;    9;   5.5;   6;    0.800;   0;   7.8;   7.8;  964.50;    5.2;   88.00;   10.0;    2.2;    0.6;eor
       4104;20240418;   10;   9.3;   1.7;    9;   0.6;   6;    3.500;   0;   7.4;   7.4;  970.80;    5.5;   83.00;   11.5;    2.7;    0.1;eor
       4104;20240419;   10;  14.5;   4.2;    9;   7.5;   6;    0.300;   0;   7.7;   7.4;  968.00;    4.8;   87.00;    8.8;    3.0;    1.3;eor
       4104;20240420;   10;  12.9;   3.1;    9;   1.9;   6;    2.200;   0;   7.8;   7.2;  971.10;    4.6;   85.00;    9.5;    2.7;    1.3;eor
       4104;20240421;   10;   8.6;   2.2;    9;   9.6;   8;    0.300;   0;   7.8;   6.8;  973.70;    3.5;   87.00;    6.9;    1.3;    0.4;eor
       4104;20240422;   10;   8.3;   2.8;    9;   0.0;   0;    7.800;   0;   5.9;   5.2;  975.70;    4.9;   62.00;   10.1;   -0.5;   -1.9;eor
       4104;20240423;   10;   9.1;   2.4;    9;   0.1;   8;    0.000;   0;   7.8;   5.7;  971.70;    3.6;   71.00;    6.7;    0.3;   -1.1;eor
       4104;20240424;   10;   9.8;   2.5;    9;   0.0;   6;    3.700;   0;   6.5;   6.1;  965.20;    5.2;   71.00;   10.6;    1.0;   -1.4;eor
       4104;20240425;   10;   9.5;   2.2;    9;   1.5;   6;    2.800;   0;   7.2;   6.5;  964.50;    4.5;   79.00;   10.9;    0.3;   -2.0;eor
       4104;20240426;   10;   8.0;   2.2;    9;   0.0;   6;    6.300;   0;   6.5;   7.2;  964.60;    9.5;   63.00;   17.4;    3.1;    1.5;eor
       4104;20240427;   10;   9.2;   2.2;    9;   0.0;   0;   12.600;   0;   1.5;   7.1;  966.80;   12.6;   55.00;   21.5;    3.2;    0.1;eor
       4104;20240428;   10;   7.5;   2.1;    9;   0.0;   0;    6.800;   0;   7.6;   9.2;  970.10;   14.9;   57.00;   23.2;    4.5;    2.0;eor
       4104;20240429;   10;   6.4;   1.7;    9;   0.0;   0;   11.700;   0;   5.3;  10.4;  976.20;   16.0;   61.00;   24.9;    7.3;    4.5;eor
       4104;20240430;   10;   8.9;   2.6;    9;   0.0;   0;   11.700;   0;   2.8;  10.7;  972.00;   19.6;   51.00;   27.6;    9.5;    6.7;eor
       4104;20240501;   10;  12.5;   3.1;    9;   0.0;   0;   12.200;   0;   5.0;  10.4;  963.90;   19.5;   47.00;   25.6;   12.3;    8.1;eor
       4104;20240502;   10;  13.1;   3.5;    9;   0.0;   6;    8.700;   0;   6.3;  11.1;  958.20;   18.5;   54.00;   26.1;   12.3;   10.0;eor
       4104;20240503;   10;   9.7;   2.3;    9;   0.3;   6;    0.000;   0;   8.0;  10.7;  969.30;   12.1;   76.00;   14.5;   10.1;    9.6;eor
       4104;20240504;   10;   6.1;   1.3;    9;   0.0;   0;    7.900;   0;   7.0;  10.6;  971.90;   13.8;   70.00;   19.5;    9.2;    8.0;eor
       4104;20240505;   10;  13.7;   1.5;    9;  11.1;   6;    2.000;   0;   7.6;  12.6;  968.40;   13.2;   84.00;   19.3;    8.2;    6.2;eor
       4104;20240506;   10;  12.6;   1.7;    9;   6.1;   6;    3.600;   0;   7.9;  13.4;  966.00;   14.5;   83.00;   22.5;    9.4;    9.5;eor
       4104;20240507;   10;   8.1;   2.4;    9;   0.0;   6;    2.500;   0;   7.7;  12.3;  971.30;   13.1;   82.00;   19.1;   10.1;    8.9;eor
       4104;20240508;   10;   6.5;   2.0;    9;   1.3;   6;    0.000;   0;   7.9;  11.6;  978.50;   11.4;   86.00;   14.6;    9.8;    9.8;eor
       4104;20240509;   10;   5.6;   1.5;    9;   0.0;   0;   10.300;   0;   3.3;   9.6;  980.80;   13.8;   64.00;   21.9;    7.2;    5.4;eor
       4104;20240510;   10;   5.7;   1.6;    9;   0.0;   0;   10.000;   0;   5.1;   9.4;  978.70;   13.6;   64.00;   23.3;    5.3;    4.0;eor
       4104;20240511;   10;   6.5;   1.7;    9;   0.0;   0;   10.900;   0;   6.2;   9.7;  977.40;   14.8;   62.00;   23.5;    5.6;    4.4;eor
       4104;20240512;   10;   6.4;   1.8;    9;   0.0;   0;   11.900;   0;   1.6;  10.7;  974.60;   16.2;   62.00;   24.5;    6.9;    5.5;eor
       4104;20240513;   10;   6.4;   1.7;    9;   0.0;   0;   12.900;   0;   1.0;  11.1;  970.70;   17.3;   61.00;   25.9;    8.6;    6.8;eor
       4104;20240514;   10;   9.6;   2.7;    9;   0.0;   0;   13.200;   0;   0.0;  10.5;  966.20;   17.8;   55.00;   25.2;    8.7;    7.1;eor
       4104;20240515;   10;  10.9;   3.1;    9;   0.0;   0;   11.300;   0;   5.9;   9.3;  963.60;   19.3;   43.00;   25.2;   11.7;    7.7;eor
       4104;20240516;   10;  11.4;   3.3;    9;  12.2;   6;    7.300;   0;   7.6;  11.4;  962.30;   18.8;   53.00;   24.5;   13.9;   11.8;eor
       4104;20240517;   10;  10.9;   2.6;    9;   7.2;   6;    0.000;   0;   7.8;  12.1;  964.00;   12.4;   84.00;   16.1;   11.0;   10.6;eor
       4104;20240518;   10;   9.5;   2.3;    9;   5.5;   6;    5.100;   0;   6.2;  12.9;  968.00;   13.9;   82.00;   21.2;   10.8;    9.5;eor
       4104;20240519;   10;  10.2;   1.9;    9;   0.8;   6;    8.300;   0;   4.8;  12.9;  968.50;   15.4;   76.00;   23.1;   10.3;    8.7;eor
       4104;20240520;   10;   5.9;   1.3;    9;   0.0;   0;   11.700;   0;   4.8;  12.1;  967.50;   16.6;   68.00;   25.0;    7.9;    6.9;eor
       4104;20240521;   10;   9.7;   2.6;    9;  49.9;   6;    1.000;   0;   7.9;  15.0;  963.00;   16.0;   84.00;   23.0;   12.1;   10.4;eor
       4104;20240522;   10;   9.1;   2.4;    9;   1.2;   6;    3.400;   0;   7.2;  14.2;  968.00;   15.3;   82.00;   20.2;   12.1;   10.8;eor
       4104;20240523;   10;  13.6;   1.6;    9;   9.9;   6;   10.200;   0;   5.5;  12.4;  972.20;   16.3;   71.00;   24.2;   10.0;    8.6;eor
       4104;20240524;   10;   9.0;   1.4;    9;   0.1;   6;    4.000;   0;   6.3;  12.9;  974.00;   14.9;   78.00;   20.1;   11.5;   10.3;eor
       4104;20240525;   10;   8.8;   1.5;    9;   0.5;   6;    4.700;   0;   6.1;  13.3;  974.60;   15.0;   79.00;   20.7;   10.5;    9.2;eor
       4104;20240526;   10;   7.0;   1.8;    9;   0.0;   0;    7.300;   0;   6.7;  13.6;  975.30;   16.7;   74.00;   23.4;    9.7;    8.3;eor
       4104;20240527;   10;   5.0;   1.1;    9;   9.8;   6;    5.100;   0;   7.3;  14.8;  974.20;   17.9;   74.00;   24.3;   13.3;   11.3;eor
       4104;20240528;   10;   8.7;   1.6;    9;   0.3;   6;    2.800;   0;   7.0;  12.8;  975.50;   14.8;   77.00;   20.6;    9.0;    8.0;eor
       4104;20240529;   10;   7.1;   2.2;    9;   3.3;   6;    4.700;   0;   7.9;  12.2;  971.50;   15.6;   71.00;   22.3;    8.5;    7.3;eor
       4104;20240530;   10;   7.3;   2.3;    9;   3.6;   6;    2.900;   0;   7.5;  14.6;  963.40;   15.8;   82.00;   21.8;   13.1;   11.8;eor
       4104;20240531;   10;   8.3;   2.0;    9;  52.5;   6;    0.000;   0;   7.9;  14.8;  963.60;   14.2;   91.00;   17.1;   12.9;   12.2;eor
       4104;20240601;   10;   7.1;   1.9;    9;  31.2;   6;    0.100;   0;   7.7;  15.5;  966.70;   14.2;   95.00;   18.7;   11.5;   11.7;eor
       4104;20240602;   10;   6.6;   1.6;    9;  13.3;   6;    1.600;   0;   7.8;  16.5;  973.20;   15.8;   92.00;   20.9;   13.5;   12.8;eor
       4104;20240603;   10;   7.2;   2.1;    9;   0.0;   6;    0.000;   0;   7.9;  15.0;  973.00;   15.4;   86.00;   18.9;   13.2;   12.8;eor
       4104;20240604;   10;   5.2;   1.1;    9;   0.0;   0;    6.900;   0;   4.9;  13.3;  971.50;   16.9;   71.00;   23.0;   13.1;   11.0;eor
       4104;20240605;   10;   7.7;   1.8;    9;   0.1;   6;    4.400;   0;   5.8;  14.7;  970.90;   16.9;   78.00;   23.7;   11.8;    9.8;eor
       4104;20240606;   10;  12.9;   1.9;    9;   0.4;   6;   10.400;   0;   5.2;  16.0;  973.10;   19.1;   75.00;   26.1;   12.6;   10.7;eor
       4104;20240607;   10;   6.7;   1.4;    9;   0.0;   0;   10.200;   0;   3.8;  14.4;  974.10;   19.4;   67.00;   26.0;   14.1;   13.3;eor
       4104;20240608;   10;  12.5;   2.2;    9;   2.0;   6;    8.700;   0;   4.3;  15.3;  969.60;   18.9;   72.00;   27.0;   11.3;   10.6;eor
       4104;20240609;   10;   5.6;   1.3;    9;   2.8;   6;    2.600;   0;   7.5;  16.8;  965.10;   19.2;   77.00;   23.8;   15.2;   13.9;eor
       4104;20240610;   10;   8.9;   1.8;    9;   0.1;   6;    5.300;   0;   6.7;  13.5;  963.90;   17.7;   69.00;   24.1;   13.8;   13.3;eor
       4104;20240611;   10;   7.5;   1.8;    9;   0.0;   0;    0.500;   0;   7.9;   9.8;  971.40;   12.9;   66.00;   15.5;   10.6;   10.0;eor
       4104;20240612;   10;   9.3;   1.6;    9;   6.1;   6;    4.800;   0;   7.2;  11.0;  974.20;   13.4;   72.00;   18.1;   10.2;    9.5;eor
